user_id,campaign,age,income,region,impression,ad_spend,converted
5973,A,38,3172,Urban,1,2.21,1
5974,A,57,2299,Urban,1,5.65,0
5975,A,48,5390,Rural,1,1.54,0
5976,B,20,3831,Urban,1,4.34,0
5977,B,34,3483,Urban,1,5.43,0
5978,B,43,3779,Urban,0,7.52,0
5979,A,40,2953,Urban,1,2.19,0
5980,B,23,4502,Urban,1,4.0,0
5981,A,45,2314,Urban,1,4.56,1
5982,A,25,4152,Urban,1,3.81,0
5983,A,62,4910,Urban,0,5.38,0
5984,B,25,2023,Urban,1,5.55,0
5985,A,36,3405,Urban,1,3.12,0
5986,B,55,3499,Urban,1,4.47,0
5987,B,46,1710,Urban,1,7.23,0
5988,B,40,1357,Urban,1,6.2,1
5989,B,64,1900,Urban,0,6.04,0
5990,B,49,2937,Urban,1,6.75,0
5991,A,27,3502,Rural,1,2.7,0
5992,B,44,2556,Rural,1,2.32,1
5993,A,18,5316,Urban,1,4.09,0
5994,A,56,4231,Urban,1,2.79,0
5995,A,46,3543,Urban,1,2.85,0
5996,B,62,2483,Urban,1,5.54,1
5997,B,20,3083,Urban,0,6.76,0
5998,B,64,4321,Urban,0,6.97,0
5999,A,54,4104,Urban,1,5.49,0
6000,A,48,4091,Urban,1,5.57,0
6001,A,28,2635,Urban,0,4.35,0
6002,A,39,2372,Urban,1,3.13,0
6003,B,35,1287,Rural,0,4.46,1
6004,A,52,3634,Urban,1,5.17,0
6005,B,23,1177,Urban,1,8.79,1
6006,B,20,2981,Urban,1,4.1,0
6007,B,22,2495,Urban,1,8.52,1
6008,B,26,3266,Urban,1,9.12,0
6009,B,45,4398,Urban,1,7.63,0
6010,B,36,4624,Urban,1,8.51,0
6011,B,45,3842,Rural,1,4.33,0
6012,B,44,2082,Urban,1,7.04,0
6013,B,30,2973,Urban,1,8.88,0
6014,A,55,1951,Rural,1,2.58,0
6015,B,60,2214,Urban,1,9.5,0
6016,A,38,3578,Rural,1,2.84,0
6017,B,44,1830,Rural,1,3.59,1
6018,B,63,2454,Urban,1,4.19,1
6019,A,23,1716,Urban,0,2.08,0
6020,B,55,3789,Rural,1,4.82,0
6021,B,28,2567,Rural,1,3.01,0
6022,A,64,500,Urban,1,3.51,0
6023,A,58,4960,Urban,1,3.88,0
6024,A,34,4216,Urban,1,3.06,1
6025,A,56,581,Rural,1,2.18,0
6026,A,24,3881,Urban,1,5.14,0
6027,B,47,4827,Rural,1,2.77,1
6028,B,38,2776,Rural,1,4.23,0
6029,B,18,3178,Rural,1,4.02,0
6030,A,42,2617,Urban,1,4.1,0
6031,A,49,3623,Urban,1,3.3,0
6032,B,25,4239,Urban,1,9.24,1
6033,B,22,1570,Urban,1,6.42,0
6034,A,47,2152,Urban,1,3.5,0
6035,A,25,3121,Urban,1,4.57,0
6036,A,36,3372,Urban,1,5.68,0
6037,A,61,3488,Urban,0,4.03,0
6038,B,47,2768,Rural,1,4.17,0
6039,B,32,1941,Urban,1,6.74,0
6040,A,53,4182,Urban,1,2.88,0
6041,A,61,1534,Urban,1,2.5,0
6042,A,44,2409,Rural,0,1.27,0
6043,B,30,3021,Rural,0,2.06,0
6044,B,31,3582,Urban,1,7.32,0
6045,B,54,2649,Urban,1,4.79,0
6046,B,65,3903,Rural,1,4.6,1
6047,A,47,4500,Urban,0,5.93,0
6048,B,56,2252,Urban,0,6.98,0
6049,B,64,3469,Urban,1,6.7,0
6050,B,30,3295,Urban,1,6.09,0
6051,B,33,2590,Urban,1,7.83,0
6052,B,61,712,Urban,1,7.65,0
6053,A,24,3425,Urban,1,3.37,0
6054,B,65,3556,Urban,1,6.06,0
6055,A,44,4304,Urban,1,4.58,1
6056,B,62,2597,Urban,0,7.33,0
6057,B,52,2199,Urban,0,8.31,0
6058,B,32,1902,Urban,1,9.65,0
6059,A,45,500,Urban,1,5.12,0
6060,A,52,2514,Urban,1,3.22,0
6061,A,24,6319,Urban,1,5.04,0
6062,B,63,4525,Urban,1,6.7,0
6063,B,63,1809,Urban,1,8.67,1
6064,B,37,2382,Urban,0,9.32,0
6065,B,49,2374,Urban,1,5.5,0
6066,B,55,4678,Urban,1,5.43,1
6067,B,57,5669,Urban,1,6.6,0
6068,A,49,3107,Urban,1,2.21,0
6069,A,43,3316,Rural,1,2.37,0
6070,A,56,3624,Rural,1,2.5,0
6071,B,37,2980,Rural,1,3.04,0
6072,A,35,3338,Urban,1,3.86,0
6073,B,32,3057,Urban,1,7.54,0
6074,A,39,3573,Rural,1,1.15,0
6075,B,39,597,Urban,1,8.27,1
6076,B,38,2424,Urban,1,7.16,1
6077,A,19,1579,Urban,1,4.5,0
6078,A,57,3828,Rural,1,2.45,0
6079,A,60,2057,Urban,1,4.7,0
6080,B,35,1122,Urban,1,4.57,0
6081,B,40,853,Urban,1,8.7,0
6082,B,30,3539,Urban,1,7.66,0
6083,B,58,1885,Rural,1,4.14,0
6084,A,26,2834,Urban,1,3.05,0
6085,A,24,4899,Urban,1,2.89,1
6086,B,58,3450,Urban,0,8.96,0
6087,B,18,2387,Rural,1,3.17,0
6088,A,19,1589,Rural,0,2.15,0
6089,B,21,3521,Rural,1,3.65,0
6090,A,31,2845,Rural,1,2.17,0
6091,B,49,3694,Urban,0,4.42,0
6092,A,53,500,Rural,0,1.6,0
6093,A,19,4364,Urban,1,2.27,0
6094,B,57,944,Rural,1,3.44,0
6095,B,31,2419,Urban,1,9.41,0
6096,A,37,4667,Urban,0,3.56,0
6097,B,42,500,Urban,1,8.69,0
6098,A,59,2895,Urban,1,3.15,1
6099,A,25,2670,Urban,1,5.43,0
6100,B,45,2965,Urban,1,6.52,0
6101,A,63,3427,Urban,1,3.42,0
6102,A,38,3018,Rural,1,2.39,1
6103,A,40,1391,Rural,1,2.03,0
6104,A,49,3116,Rural,1,1.67,0
6105,B,25,2978,Rural,0,2.17,0
6106,B,48,2927,Urban,1,5.0,0
6107,B,54,5503,Urban,1,8.63,0
6108,B,33,4604,Urban,1,9.52,0
6109,A,57,5192,Rural,1,1.34,0
6110,B,59,3412,Rural,0,3.71,0
6111,A,44,5142,Rural,1,1.07,0
6112,A,57,1972,Rural,1,1.58,0
6113,B,58,2568,Urban,1,6.69,0
6114,A,35,2303,Urban,1,4.94,0
6115,B,52,2404,Rural,1,2.13,0
6116,A,32,3049,Urban,0,5.12,0
6117,A,44,3244,Urban,1,2.81,0
6118,B,34,3517,Urban,1,8.56,1
6119,A,57,5093,Urban,1,4.5,0
6120,B,19,1170,Rural,1,3.02,1
6121,A,48,1553,Urban,0,4.9,0
6122,B,54,500,Urban,1,5.42,1
6123,B,58,1989,Urban,1,5.32,0
6124,A,58,2466,Urban,1,2.25,0
6125,A,51,2161,Rural,0,1.79,0
6126,B,51,1633,Urban,1,4.59,0
6127,A,20,3106,Urban,1,3.68,0
6128,A,34,2535,Urban,0,2.04,0
6129,A,31,1938,Rural,1,1.31,0
6130,B,31,3181,Urban,1,9.59,1
6131,B,63,2312,Rural,0,4.39,0
6132,B,55,4387,Urban,0,5.42,0
6133,A,52,2803,Urban,1,4.87,0
6134,A,18,2580,Rural,1,2.34,0
6135,B,65,3313,Urban,1,5.06,0
6136,A,46,593,Urban,1,3.48,0
6137,B,21,4456,Urban,1,9.48,1
6138,B,50,3941,Urban,1,8.43,1
6139,A,34,2048,Urban,1,5.04,0
6140,A,45,1643,Urban,1,4.26,0
6141,B,43,1788,Urban,1,7.99,1
6142,B,25,1308,Urban,1,7.05,1
6143,A,51,963,Rural,1,2.48,0
6144,A,35,1269,Urban,0,4.93,0
6145,B,48,500,Urban,1,4.19,0
6146,A,44,2563,Urban,1,4.53,0
6147,B,33,2836,Urban,1,7.78,0
6148,A,27,4537,Urban,1,2.27,0
6149,B,57,4184,Rural,1,3.23,0
6150,B,29,2119,Rural,1,4.7,0
6151,B,39,2702,Urban,1,9.72,0
6152,B,33,4323,Urban,0,8.69,0
6153,B,29,2461,Urban,1,4.91,0
6154,B,28,3204,Rural,1,3.12,0
6155,A,37,2272,Urban,1,2.73,1
6156,A,18,3047,Urban,1,4.61,0
6157,A,44,3100,Urban,1,5.09,0
6158,B,20,2581,Urban,0,9.3,0
6159,B,29,4279,Urban,1,9.16,0
6160,A,47,1962,Rural,1,1.2,0
6161,B,26,3138,Urban,1,4.75,0
6162,B,54,5140,Urban,1,9.46,0
6163,B,18,3373,Urban,1,9.06,0
6164,B,59,2044,Urban,1,6.76,0
6165,B,21,3417,Urban,1,6.58,0
6166,A,32,5918,Rural,1,2.11,0
6167,A,44,3047,Urban,1,4.39,0
6168,B,25,3952,Urban,1,5.53,0
6169,B,40,3006,Rural,1,3.21,1
6170,B,32,3330,Urban,1,7.72,0
6171,A,44,2906,Urban,1,2.83,0
6172,B,48,1778,Urban,1,9.99,0
6173,A,56,3448,Rural,1,1.57,0
6174,A,64,1532,Urban,1,4.21,0
6175,A,25,2625,Urban,1,4.22,0
6176,A,47,5294,Urban,1,3.81,1
6177,A,59,2913,Urban,0,2.97,0
6178,B,35,1892,Rural,1,3.7,0
6179,A,21,3289,Urban,1,2.36,0
6180,A,64,2335,Rural,1,1.77,0
6181,A,60,3130,Urban,0,2.9,0
6182,B,39,1588,Urban,1,4.75,0
6183,A,20,3935,Rural,1,2.85,0
6184,B,32,3149,Urban,1,8.2,0
6185,B,52,1797,Urban,1,5.01,0
6186,B,64,3431,Urban,1,9.7,0
6187,B,55,5322,Urban,1,5.3,0
6188,B,50,2044,Urban,1,5.41,0
6189,B,31,3909,Rural,1,2.4,0
6190,B,65,3501,Rural,1,4.18,0
6191,B,18,3483,Rural,1,3.71,0
6192,A,43,4080,Rural,1,1.12,0
6193,A,25,2667,Urban,1,2.1,0
6194,B,33,3182,Urban,1,7.2,0
6195,B,55,3117,Urban,1,7.91,1
6196,B,27,1973,Rural,1,4.47,0
6197,A,59,3550,Urban,1,3.91,0
6198,B,54,2565,Urban,1,8.06,0
6199,A,43,5196,Urban,1,4.93,1
6200,B,45,2390,Urban,1,7.68,0
6201,B,29,1415,Urban,1,6.11,0
6202,B,37,4344,Urban,0,4.79,1
6203,A,31,2106,Rural,1,2.3,0
6204,B,63,1544,Urban,0,8.61,0
6205,B,52,3465,Rural,1,2.57,0
6206,B,46,4598,Urban,1,6.97,1
6207,A,29,3884,Rural,1,1.79,0
6208,A,35,2313,Urban,1,2.82,0
6209,B,61,3154,Rural,0,2.74,0
6210,A,19,2655,Urban,1,2.95,0
6211,A,19,4993,Urban,1,3.68,0
6212,B,34,2475,Rural,1,3.17,0
6213,B,27,3118,Urban,1,7.33,1
6214,A,35,3203,Urban,1,2.37,0
6215,A,39,1607,Urban,1,4.33,1
6216,A,36,2768,Urban,0,2.09,0
6217,B,18,2788,Urban,1,5.54,0
6218,B,41,4652,Urban,1,7.01,0
6219,A,53,3234,Urban,1,4.75,0
6220,B,42,2546,Urban,1,8.63,0
6221,A,53,2825,Rural,0,1.07,0
6222,B,48,2919,Urban,1,7.22,0
6223,B,48,2953,Urban,1,6.13,0
6224,A,19,4112,Urban,1,4.78,0
6225,B,36,4174,Urban,1,5.7,0
6226,B,29,1811,Urban,1,8.46,0
6227,B,27,4281,Urban,1,7.61,0
6228,A,48,3901,Rural,1,2.58,0
6229,A,62,2936,Rural,1,2.97,0
6230,A,39,1231,Urban,0,5.63,0
6231,A,40,3255,Urban,1,4.37,0
6232,B,40,2575,Urban,1,9.36,0
6233,B,32,3665,Rural,1,2.46,0
6234,A,43,3775,Rural,1,1.09,0
6235,B,20,4582,Urban,1,7.2,1
6236,B,40,1726,Urban,1,9.85,0
6237,A,37,5566,Urban,1,4.84,0
6238,A,62,4074,Urban,1,3.22,0
6239,A,57,3857,Urban,1,4.68,1
6240,A,56,5299,Urban,1,2.16,0
6241,A,25,3381,Urban,1,3.88,0
6242,A,35,4240,Urban,1,2.95,0
6243,B,58,3203,Urban,1,4.3,0
6244,B,23,4008,Rural,1,2.75,0
6245,B,44,4393,Urban,0,8.33,0
6246,B,53,4270,Urban,0,7.31,0
6247,B,32,1185,Rural,1,2.07,0
6248,A,54,2503,Urban,0,3.64,0
6249,B,22,4406,Urban,1,8.51,1
6250,B,56,3597,Urban,1,9.73,0
6251,A,26,2940,Urban,1,5.5,0
6252,A,24,3609,Urban,1,2.01,0
6253,B,58,1675,Rural,1,2.66,0
6254,B,37,3943,Urban,1,5.25,1
6255,B,27,3445,Urban,1,6.48,0
6256,B,43,3102,Rural,1,3.94,0
6257,A,21,2785,Urban,1,2.61,0
6258,A,55,3277,Urban,1,5.66,0
6259,A,41,2670,Urban,1,5.11,0
6260,A,31,2611,Urban,1,3.68,0
6261,B,58,5146,Urban,1,7.5,1
6262,A,18,1096,Rural,0,2.08,0
6263,A,34,1120,Urban,1,4.33,0
6264,B,62,3937,Urban,1,9.16,0
6265,A,41,1536,Rural,1,1.4,0
6266,B,44,595,Urban,1,8.1,0
6267,A,24,4217,Urban,1,2.43,0
6268,B,26,4512,Rural,1,3.38,0
6269,A,60,1430,Rural,1,2.27,0
6270,A,52,845,Urban,1,2.05,0
6271,B,29,1537,Rural,1,2.32,0
6272,A,38,2160,Urban,1,2.37,0
6273,A,20,5296,Rural,1,1.75,0
6274,A,32,2484,Rural,1,2.24,1
6275,A,38,3998,Urban,1,5.98,0
6276,B,27,3866,Urban,1,5.52,0
6277,B,50,4586,Urban,1,4.82,0
6278,B,63,2248,Rural,0,3.24,0
6279,A,23,2987,Rural,0,1.29,0
6280,A,19,2736,Urban,1,2.1,1
6281,A,46,3645,Rural,0,2.13,0
6282,A,57,4459,Rural,1,2.76,0
6283,B,50,5614,Rural,1,4.58,0
6284,A,21,2531,Rural,1,1.2,0
6285,B,21,3169,Urban,1,4.88,0
6286,B,46,4040,Urban,1,6.95,1
6287,B,54,3734,Rural,1,3.1,0
6288,A,37,5058,Rural,0,2.41,0
6289,B,58,2870,Urban,1,6.97,1
6290,B,40,2523,Urban,1,4.12,0
6291,A,62,4651,Rural,1,1.57,0
6292,A,35,3363,Rural,1,2.8,0
6293,A,42,3648,Urban,1,4.05,1
6294,B,18,2912,Urban,1,8.79,0
6295,B,32,4112,Rural,0,3.21,0
6296,A,51,1961,Rural,0,2.35,0
6297,A,65,2450,Rural,1,1.34,0
6298,B,37,500,Rural,0,4.21,1
6299,B,54,2246,Urban,1,8.72,0
6300,B,44,4117,Rural,1,2.27,0
6301,B,39,3055,Rural,1,2.55,0
6302,B,22,1891,Urban,1,6.78,0
6303,A,51,4715,Rural,1,2.27,0
6304,B,56,3166,Rural,1,3.91,0
6305,A,20,5032,Rural,1,2.34,0
6306,B,34,4028,Urban,1,8.29,0
6307,A,41,3225,Urban,1,4.02,0
6308,A,41,5202,Urban,1,4.3,0
6309,A,20,2550,Urban,1,2.03,0
6310,B,62,1686,Urban,1,5.0,1
6311,A,24,4919,Urban,1,3.99,0
6312,A,42,3725,Urban,1,4.98,1
6313,A,20,4672,Rural,1,2.62,1
6314,B,32,4057,Urban,1,8.37,0
6315,B,46,4972,Urban,1,6.92,0
6316,B,46,2386,Urban,1,5.69,0
6317,A,27,2773,Urban,1,3.78,1
6318,B,49,2760,Rural,1,2.03,1
6319,A,40,2777,Urban,1,4.39,1
6320,B,56,1119,Urban,1,4.45,1
6321,B,26,3196,Urban,1,4.87,0
6322,A,54,3949,Urban,0,4.5,0
6323,B,57,2183,Urban,1,4.08,1
6324,B,31,1903,Urban,1,7.44,0
6325,A,21,2836,Urban,1,4.55,0
6326,A,37,3941,Urban,0,5.15,0
6327,B,45,1709,Rural,1,2.2,0
6328,B,31,5802,Urban,1,4.02,0
6329,B,61,1441,Urban,1,8.6,0
6330,A,51,2315,Urban,1,3.16,0
6331,B,30,4360,Urban,1,9.32,0
6332,A,48,4161,Urban,1,2.74,0
6333,B,50,4055,Urban,1,7.51,1
6334,A,56,2177,Urban,1,2.44,0
6335,A,45,2405,Urban,1,3.61,0
6336,A,42,1972,Urban,1,5.53,0
6337,B,49,2615,Urban,1,7.65,0
6338,A,26,3459,Rural,1,2.38,0
6339,B,45,1966,Urban,0,5.36,0
6340,A,48,902,Urban,1,5.69,0
6341,B,34,4403,Rural,0,3.87,0
6342,A,40,2783,Urban,1,2.42,0
6343,B,30,3897,Urban,1,4.09,1
6344,A,27,2629,Urban,1,2.06,0
6345,B,33,3651,Urban,1,4.31,0
6346,B,23,5791,Urban,1,9.47,0
6347,A,65,1628,Rural,1,1.72,0
6348,A,28,2066,Urban,1,3.19,0
6349,B,20,1919,Urban,1,6.5,0
6350,B,45,5525,Urban,1,6.46,0
6351,B,58,2978,Urban,0,5.43,0
6352,A,32,4064,Urban,0,2.37,0
6353,B,30,500,Urban,1,4.65,0
6354,B,59,3449,Urban,1,7.6,0
6355,A,62,2567,Urban,1,3.59,1
6356,A,34,4666,Rural,1,2.8,0
6357,A,24,3790,Urban,1,3.85,0
6358,A,45,2496,Urban,1,4.01,0
6359,A,55,4895,Urban,1,5.71,0
6360,A,30,5005,Urban,1,4.01,1
6361,A,34,4806,Urban,1,4.01,0
6362,B,32,3914,Rural,1,3.09,0
6363,A,53,2667,Urban,1,4.84,0
6364,B,45,3278,Urban,0,6.35,0
6365,A,32,2499,Rural,1,2.18,0
6366,A,63,3265,Urban,1,3.79,0
6367,A,28,2286,Rural,0,2.06,0
6368,A,48,2796,Urban,1,5.31,0
6369,B,21,5572,Urban,0,6.48,0
6370,A,52,3373,Rural,1,1.46,0
6371,A,51,2484,Rural,1,2.14,0
6372,B,44,1679,Urban,1,9.63,0
6373,B,27,2880,Urban,1,8.16,0
6374,A,47,3894,Urban,0,3.23,0
6375,B,62,3164,Urban,1,9.78,0
6376,B,37,2935,Rural,1,3.03,0
6377,B,46,3510,Urban,1,9.9,0
6378,B,46,3473,Urban,1,5.15,0
6379,B,40,3846,Rural,1,5.0,0
6380,B,38,3878,Rural,0,2.23,0
6381,B,65,2893,Urban,1,8.28,0
6382,A,60,2833,Rural,1,2.48,0
6383,B,27,3000,Urban,0,8.08,0
6384,A,58,3672,Rural,1,2.56,0
6385,B,29,4345,Urban,1,6.83,0
6386,A,47,2595,Rural,1,1.11,0
6387,A,50,2803,Urban,1,3.43,0
6388,B,35,2023,Urban,1,7.85,0
6389,B,31,1205,Urban,1,7.88,0
6390,B,39,1514,Rural,1,2.59,0
6391,B,38,1795,Rural,1,2.76,0
6392,A,18,2201,Urban,1,3.95,0
6393,B,60,3551,Urban,0,8.37,0
6394,B,32,1714,Urban,1,9.12,0
6395,B,53,3021,Urban,1,4.52,0
6396,B,64,4005,Urban,1,9.55,0
6397,B,39,2004,Urban,1,9.57,1
6398,A,49,2409,Urban,1,2.03,0
6399,A,63,1415,Urban,1,4.03,0
6400,A,50,1856,Rural,1,2.17,0
6401,A,58,4643,Urban,1,4.21,0
6402,B,56,3605,Urban,1,7.69,1
6403,B,40,5579,Urban,1,7.02,0
6404,A,60,2115,Urban,1,3.18,0
6405,B,19,4810,Urban,1,4.57,1
6406,B,19,2125,Urban,1,5.25,0
6407,A,55,2398,Urban,1,4.96,0
6408,B,46,6266,Urban,1,5.45,0
6409,A,63,1997,Urban,1,5.32,1
6410,A,20,4904,Urban,1,3.61,0
6411,B,56,2961,Urban,1,6.49,0
6412,B,24,1707,Urban,0,9.21,0
6413,A,53,1283,Urban,1,2.86,0
6414,B,46,3126,Urban,1,5.14,0
6415,A,54,1651,Urban,1,5.94,0
6416,B,53,2645,Rural,1,3.62,1
6417,A,40,714,Rural,1,1.38,0
6418,B,62,3425,Urban,1,4.99,1
6419,A,33,1149,Urban,1,5.45,0
6420,B,65,2927,Urban,0,7.6,0
6421,A,48,1339,Urban,1,2.46,0
6422,B,51,4471,Urban,0,9.32,0
6423,A,18,500,Urban,0,3.78,0
6424,B,35,2660,Rural,1,4.97,0
6425,A,57,3671,Urban,1,3.13,0
6426,A,60,3430,Rural,1,2.06,0
6427,A,32,1503,Urban,1,2.69,0
6428,A,65,912,Urban,1,3.76,0
6429,B,34,3937,Urban,1,5.06,0
6430,A,61,2851,Urban,0,3.23,0
6431,B,27,1713,Rural,1,2.81,0
6432,B,37,3981,Urban,1,5.7,0
6433,B,23,2324,Urban,1,9.82,0
6434,B,25,2211,Urban,0,4.23,0
6435,A,62,1959,Urban,0,3.99,1
6436,B,51,2088,Urban,1,7.78,0
6437,B,49,2045,Urban,1,7.96,0
6438,B,59,3393,Urban,1,8.53,1
6439,B,21,4860,Rural,0,4.28,1
6440,A,61,1323,Urban,1,5.82,0
6441,A,56,2590,Urban,1,5.02,0
6442,B,37,2803,Urban,1,8.94,1
6443,B,41,3557,Rural,1,3.6,1
6444,A,41,4185,Urban,1,4.63,0
6445,B,43,2808,Rural,0,3.43,0
6446,A,42,2235,Urban,0,3.11,0
6447,B,53,3693,Urban,0,5.88,1
6448,A,24,1031,Urban,1,3.44,0
6449,B,27,500,Rural,1,3.02,0
6450,A,64,6108,Urban,0,4.13,0
6451,A,29,2030,Urban,1,2.99,0
6452,B,18,2503,Urban,0,7.1,0
6453,A,42,3652,Urban,1,5.66,0
6454,B,33,3416,Urban,0,6.44,0
6455,B,22,4062,Rural,1,2.67,1
6456,B,36,4125,Rural,1,3.04,0
6457,B,21,1269,Rural,1,4.63,0
6458,A,23,4523,Urban,1,5.77,0
6459,A,43,3612,Urban,1,5.55,0
6460,A,56,3453,Urban,1,3.15,0
6461,B,56,3507,Urban,1,6.33,0
6462,A,26,500,Rural,1,2.95,0
6463,A,62,2748,Urban,1,3.3,0
6464,B,31,1840,Rural,0,2.41,0
6465,B,65,1667,Rural,1,2.85,0
6466,A,26,2414,Urban,0,5.86,0
6467,B,32,3990,Urban,1,6.5,0
6468,B,54,3344,Urban,0,9.6,0
6469,B,37,3524,Urban,1,4.62,0
6470,A,25,2464,Urban,1,5.06,0
6471,B,49,3451,Rural,1,2.28,0
6472,B,64,2761,Urban,0,5.18,0
6473,A,38,4138,Urban,1,4.46,0
6474,B,58,3834,Rural,1,3.3,0
6475,A,36,3191,Rural,0,2.33,0
6476,A,46,2038,Rural,1,2.95,1
6477,B,48,3327,Urban,1,4.32,0
6478,B,23,3290,Urban,1,5.15,0
6479,B,21,3143,Urban,1,7.84,0
6480,B,60,2428,Urban,1,9.38,1
6481,B,46,2214,Urban,1,8.79,0
6482,B,59,3386,Urban,1,6.79,0
6483,A,20,1970,Rural,1,2.49,0
6484,B,18,2697,Urban,1,5.25,0
6485,B,61,3704,Urban,1,4.08,0
6486,A,32,3529,Urban,0,4.28,0
6487,A,64,1611,Urban,1,5.25,0
6488,B,38,3358,Urban,0,6.6,0
6489,B,63,5438,Urban,0,7.42,0
6490,A,48,3810,Rural,1,1.84,0
6491,A,24,2670,Urban,0,4.06,0
6492,A,34,4568,Urban,1,5.54,0
6493,B,36,5639,Urban,0,6.87,0
6494,B,56,4036,Urban,1,4.04,1
6495,B,20,922,Rural,1,4.4,0
6496,A,47,3740,Urban,1,4.47,0
6497,A,52,4618,Urban,1,4.92,0
6498,A,46,523,Urban,1,5.6,0
6499,A,31,4124,Rural,1,1.57,0
6500,A,52,2756,Urban,1,4.01,0
6501,A,45,4578,Urban,1,4.41,0
6502,B,47,2914,Urban,1,6.07,0
6503,B,43,3411,Rural,1,4.54,0
6504,B,24,3431,Rural,1,4.09,0
6505,A,56,3856,Urban,1,4.93,0
6506,B,48,3536,Rural,0,4.42,1
6507,B,22,1921,Urban,0,5.55,0
6508,A,52,2684,Urban,1,4.98,0
6509,A,64,2992,Urban,0,5.1,0
6510,B,31,4476,Rural,0,4.53,0
6511,A,53,3581,Urban,1,3.95,0
6512,A,44,2210,Rural,1,2.01,0
6513,B,41,1896,Urban,1,4.59,1
6514,B,57,3785,Rural,1,4.56,0
6515,B,46,2430,Urban,1,7.2,0
6516,A,62,3903,Urban,1,4.38,0
6517,B,39,2933,Urban,0,4.73,0
6518,B,25,4752,Urban,1,7.61,0
6519,B,32,2115,Urban,1,4.25,0
6520,A,22,4726,Urban,1,5.69,0
6521,B,21,4180,Rural,1,4.59,1
6522,A,28,2471,Urban,1,2.78,0
6523,B,35,1946,Urban,0,7.56,0
6524,A,59,5313,Urban,0,4.41,0
6525,A,47,1916,Urban,1,5.21,0
6526,B,32,3367,Urban,1,8.54,0
6527,A,23,3414,Rural,1,2.99,0
6528,A,33,3012,Urban,0,3.4,0
6529,B,64,3937,Rural,1,2.37,0
6530,A,57,1883,Urban,1,4.29,0
6531,B,26,5319,Rural,1,4.29,0
6532,A,60,2010,Urban,1,3.14,0
6533,B,51,2827,Urban,1,5.42,1
6534,A,44,1274,Urban,0,5.21,0
6535,A,30,4255,Rural,0,2.51,0
6536,A,53,5265,Urban,0,2.81,0
6537,A,44,5409,Urban,1,5.48,0
6538,A,26,4361,Urban,1,2.54,0
6539,B,22,2554,Rural,0,2.33,0
6540,B,39,3002,Urban,1,6.11,0
6541,A,48,2612,Urban,1,5.55,0
6542,B,20,1544,Rural,1,4.09,0
6543,A,47,2645,Rural,1,1.79,0
6544,A,38,4090,Rural,1,1.31,0
6545,A,52,1959,Rural,0,2.43,0
6546,A,23,500,Urban,0,4.4,0
6547,A,45,1496,Urban,1,5.95,0
6548,B,49,3981,Urban,1,8.59,0
6549,B,59,938,Rural,1,2.31,0
6550,B,54,2433,Rural,1,4.18,1
6551,A,42,2539,Rural,0,1.51,0
6552,A,49,3309,Urban,1,5.85,0
6553,A,52,3281,Urban,1,2.08,0
6554,A,39,3480,Urban,1,2.95,0
6555,A,41,2821,Urban,1,4.0,0
6556,A,56,1866,Urban,1,2.32,1
6557,B,47,4081,Rural,1,3.03,0
6558,A,49,883,Urban,1,3.99,0
6559,A,48,3937,Urban,1,3.79,0
6560,B,40,4372,Urban,1,6.76,0
6561,A,57,5804,Rural,0,2.76,0
6562,A,50,2094,Urban,1,4.02,0
6563,B,42,2327,Rural,1,4.82,0
6564,A,53,3063,Urban,1,2.59,1
6565,A,41,2974,Urban,1,3.12,0
6566,A,48,4001,Urban,0,4.63,0
6567,A,56,3626,Rural,1,1.57,0
6568,B,63,2577,Urban,1,6.08,0
6569,A,30,2882,Rural,0,2.8,1
6570,B,27,4119,Urban,1,7.23,0
6571,A,40,1480,Urban,1,3.34,0
6572,A,35,2719,Urban,0,5.11,0
6573,A,49,3665,Urban,0,2.28,0
6574,B,50,1719,Urban,1,7.38,0
6575,B,53,500,Urban,1,4.6,0
6576,B,45,4735,Rural,1,2.53,1
6577,A,33,2975,Urban,1,2.25,0
6578,A,33,1490,Urban,0,5.61,0
6579,A,35,4104,Urban,1,2.19,0
6580,A,25,2750,Urban,1,4.07,0
6581,B,59,1758,Urban,0,5.35,0
6582,B,33,3443,Rural,1,3.15,0
6583,A,28,3061,Urban,1,3.97,1
6584,B,23,2264,Rural,1,3.35,0
6585,A,18,2076,Urban,1,4.99,0
6586,A,29,1768,Urban,0,5.65,0
6587,A,55,3882,Urban,0,3.2,0
6588,B,45,1501,Urban,1,4.15,0
6589,A,62,2042,Urban,0,5.58,1
6590,B,34,3121,Urban,1,9.87,0
6591,A,18,4750,Rural,0,1.87,0
6592,B,49,3159,Rural,1,3.37,0
6593,B,25,3705,Urban,0,4.86,0
6594,A,57,3122,Rural,1,1.95,0
6595,A,60,4087,Urban,1,3.21,0
6596,B,63,5325,Urban,0,9.97,0
6597,A,41,2474,Rural,1,1.37,0
6598,A,27,3016,Urban,0,3.51,0
6599,A,64,3208,Rural,1,2.23,0
6600,B,56,3635,Urban,1,6.07,1
6601,A,56,3158,Urban,0,3.9,0
6602,A,27,2347,Urban,1,5.89,0
6603,B,53,2991,Rural,1,3.52,0
6604,A,42,5918,Urban,1,5.64,0
6605,A,27,3376,Urban,1,2.17,0
6606,A,36,707,Urban,1,2.48,0
6607,B,63,2526,Urban,1,9.67,0
6608,B,62,3016,Urban,1,4.77,0
